Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.651
Burundi,BDI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.599
Burundi,BDI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.697
Burundi,BDI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Burundi,BDI,Net migration,SM.POP.NETM,1995
Burundi,BDI,Trade (% of GDP),NE.TRD.GNFS.ZS,29.7369723066251
Burundi,BDI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5.28894769459975
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,192.074305359351
Burundi,BDI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,253.44565118586
Burundi,BDI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.0504574343386
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.059
Cabo Verde,CPV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.856
Cabo Verde,CPV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.209
Cabo Verde,CPV,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Cabo Verde,CPV,Net migration,SM.POP.NETM,-1226
Cabo Verde,CPV,Trade (% of GDP),NE.TRD.GNFS.ZS,94.5799055047758
Cabo Verde,CPV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.3233918719733
Cabo Verde,CPV,GDP per capita (current US$),NY.GDP.PCAP.CD,4861.29184126229
Cabo Verde,CPV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4192.40126436212
Cabo Verde,CPV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.345046443029
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.668
Cambodia,KHM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.011
Cambodia,KHM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.187
Cambodia,KHM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Cambodia,KHM,Net migration,SM.POP.NETM,-31837
Cambodia,KHM,Trade (% of GDP),NE.TRD.GNFS.ZS,134.206842395931
Cambodia,KHM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,66.8926660552171
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,2429.74853452838
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2085.05748462072
Cambodia,KHM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.2944796211269
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.7
Cameroon,CMR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.522
Cameroon,CMR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.944
Cameroon,CMR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Cameroon,CMR,Net migration,SM.POP.NETM,-4798
Cameroon,CMR,Trade (% of GDP),NE.TRD.GNFS.ZS,37.2177281759971
Cameroon,CMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.6141431983781
Cameroon,CMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1736.86091073524
Cameroon,CMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1466.76885819356
Cameroon,CMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.5166502739918
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6465853658537
Canada,CAN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.51
Canada,CAN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.89
Canada,CAN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Canada,CAN,Net migration,SM.POP.NETM,433842
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,66.6323313370668
Canada,CAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.3498760996793
Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,54220.3285039875
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,45048.2842408265
Canada,CAN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.8949011694691
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.358
Cayman Islands,CYM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77.981
Cayman Islands,CYM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.867
Cayman Islands,CYM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Cayman Islands,CYM,Net migration,SM.POP.NETM,921
Cayman Islands,CYM,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Cayman Islands,CYM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Cayman Islands,CYM,GDP per capita (current US$),NY.GDP.PCAP.CD,97749.5078960846
Cayman Islands,CYM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,81411.6457813075
Cayman Islands,CYM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.408
Central African Republic,CAF,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,55.26
Central African Republic,CAF,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,59.29
Central African Republic,CAF,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Central African Republic,CAF,Net migration,SM.POP.NETM,-14682
Central African Republic,CAF,Trade (% of GDP),NE.TRD.GNFS.ZS,43.480570208358
Central African Republic,CAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.4408262093734
Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,495.978897288721
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,397.467795727686
Central African Republic,CAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.7477562200269
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.069
Chad,TCD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,53.195
Chad,TCD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,57.014
Chad,TCD,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Chad,TCD,Net migration,SM.POP.NETM,496830
Chad,TCD,Trade (% of GDP),NE.TRD.GNFS.ZS,46.9484531153786
Chad,TCD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.8289360129747
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,989.058528968588
Chad,TCD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,929.941347591119
Chad,TCD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.4199558929884
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.1
Channel Islands,CHI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79
Channel Islands,CHI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.2
Channel Islands,CHI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Channel Islands,CHI,Net migration,SM.POP.NETM,860
Channel Islands,CHI,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Channel Islands,CHI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,74589.1381155014
Channel Islands,CHI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,69822.9531432725
Channel Islands,CHI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.167
Chile,CHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.24
Chile,CHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.084
Chile,CHL,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Chile,CHL,Net migration,SM.POP.NETM,62679
Chile,CHL,Trade (% of GDP),NE.TRD.GNFS.ZS,60.7247236874408
Chile,CHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.8110620735322
Chile,CHL,GDP per capita (current US$),NY.GDP.PCAP.CD,17067.0364799154
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14280.3475638842
Chile,CHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.3620550113744
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.953
China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.201
China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.926
China,CHN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
China,CHN,Net migration,SM.POP.NETM,-567724
China,CHN,Trade (% of GDP),NE.TRD.GNFS.ZS,36.1051923690574
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.1024717160831
China,CHN,GDP per capita (current US$),NY.GDP.PCAP.CD,12951.1782397043
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12484.1578844175
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,41.1297102455381
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.725
Colombia,COL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.95
Colombia,COL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.452
Colombia,COL,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Colombia,COL,Net migration,SM.POP.NETM,154521
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,40.3881324933957
Colombia,COL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.8316784070298
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,7000.83660501046
Colombia,COL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6828.59753791113
Colombia,COL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.4396849097732
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.777
Comoros,COM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.786
Comoros,COM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.932
Comoros,COM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Comoros,COM,Net migration,SM.POP.NETM,-2002
Comoros,COM,Trade (% of GDP),NE.TRD.GNFS.ZS,45.6837789235815
Comoros,COM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.3548806130228
Comoros,COM,GDP per capita (current US$),NY.GDP.PCAP.CD,1682.20285095721
Comoros,COM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1505.25419206172
Comoros,COM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,13.0144879394462
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.895
"Congo, Dem. Rep.",COD,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.792
"Congo, Dem. Rep.",COD,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.038
"Congo, Dem. Rep.",COD,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Congo, Dem. Rep.",COD,Net migration,SM.POP.NETM,-14992
"Congo, Dem. Rep.",COD,Trade (% of GDP),NE.TRD.GNFS.ZS,90.412415871159
"Congo, Dem. Rep.",COD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.8344443321263
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,633.395661686298
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,537.507995280245
"Congo, Dem. Rep.",COD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.9911658704491
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.772
"Congo, Rep.",COG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.122
"Congo, Rep.",COG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,67.461
"Congo, Rep.",COG,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Congo, Rep.",COG,Net migration,SM.POP.NETM,-995
"Congo, Rep.",COG,Trade (% of GDP),NE.TRD.GNFS.ZS,96.2103944039618
"Congo, Rep.",COG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,56.8959278033859
"Congo, Rep.",COG,GDP per capita (current US$),NY.GDP.PCAP.CD,2477.97845477092
"Congo, Rep.",COG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1677.08549205924
"Congo, Rep.",COG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,25.2109559920067
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.799
Costa Rica,CRI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,78.129
Costa Rica,CRI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.42
Costa Rica,CRI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Costa Rica,CRI,Net migration,SM.POP.NETM,995
Costa Rica,CRI,Trade (% of GDP),NE.TRD.GNFS.ZS,72.4719990802549
Costa Rica,CRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.9156320351955
Costa Rica,CRI,GDP per capita (current US$),NY.GDP.PCAP.CD,16942.0268119304
Costa Rica,CRI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,14318.8389652286
Costa Rica,CRI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.2565937229588
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.944
Cote d'Ivoire,CIV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.016
Cote d'Ivoire,CIV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,64.132
Cote d'Ivoire,CIV,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Cote d'Ivoire,CIV,Net migration,SM.POP.NETM,6002
Cote d'Ivoire,CIV,Trade (% of GDP),NE.TRD.GNFS.ZS,52.0034548731483
Cote d'Ivoire,CIV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.2511906286167
Cote d'Ivoire,CIV,GDP per capita (current US$),NY.GDP.PCAP.CD,2554.67304885576
Cote d'Ivoire,CIV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2312.13337034704
Cote d'Ivoire,CIV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,26.0965109188638
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.4731707317073
Croatia,HRV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.4
Croatia,HRV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.7
Croatia,HRV,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Croatia,HRV,Net migration,SM.POP.NETM,10202
Croatia,HRV,Trade (% of GDP),NE.TRD.GNFS.ZS,107.700919430599
Croatia,HRV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,52.9341592859634
Croatia,HRV,GDP per capita (current US$),NY.GDP.PCAP.CD,21865.4562838641
Croatia,HRV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17147.1660226623
Croatia,HRV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.2818000891938
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.085
Cuba,CUB,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.672
Cuba,CUB,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.52
Cuba,CUB,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Cuba,CUB,Net migration,SM.POP.NETM,-22797
Cuba,CUB,Trade (% of GDP),NE.TRD.GNFS.ZS,108.135323744814
Cuba,CUB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.5196966524549
Cuba,CUB,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Cuba,CUB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7433.42885399673
Cuba,CUB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.2587933743963
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8
Curacao,CUW,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.456
Curacao,CUW,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.823
Curacao,CUW,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Curacao,CUW,Net migration,SM.POP.NETM,518
Curacao,CUW,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Curacao,CUW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Curacao,CUW,GDP per capita (current US$),NY.GDP.PCAP.CD,21061.741639092
Curacao,CUW,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,17363.1343697039
Curacao,CUW,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.648
Cyprus,CYP,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.635
Cyprus,CYP,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.668
Cyprus,CYP,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Cyprus,CYP,Net migration,SM.POP.NETM,8697
Cyprus,CYP,Trade (% of GDP),NE.TRD.GNFS.ZS,193.268619207237
Cyprus,CYP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,97.15784520537
Cyprus,CYP,GDP per capita (current US$),NY.GDP.PCAP.CD,36551.41796875
Cyprus,CYP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32340.841796875
Cyprus,CYP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.6412484701255
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.8780487804878
Czechia,CZE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,77
Czechia,CZE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.9
Czechia,CZE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Czechia,CZE,Net migration,SM.POP.NETM,-14638
Czechia,CZE,Trade (% of GDP),NE.TRD.GNFS.ZS,132.956943913575
Czechia,CZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,68.977944295801
Czechia,CZE,GDP per capita (current US$),NY.GDP.PCAP.CD,31591.0568216357
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,20251.7485519779
Czechia,CZE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.0166851129247
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.8536585365854
Denmark,DNK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,80
Denmark,DNK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.8
Denmark,DNK,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Denmark,DNK,Net migration,SM.POP.NETM,31006
Denmark,DNK,Trade (% of GDP),NE.TRD.GNFS.ZS,127.768567480091
Denmark,DNK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,67.9596433833598
Denmark,DNK,GDP per capita (current US$),NY.GDP.PCAP.CD,68453.8769281145
Denmark,DNK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,61295.9818625045
Denmark,DNK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.8265168619473
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.987
Djibouti,DJI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.525
Djibouti,DJI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.51
Djibouti,DJI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Djibouti,DJI,Net migration,SM.POP.NETM,500
Djibouti,DJI,Trade (% of GDP),NE.TRD.GNFS.ZS,284.53692869882
Djibouti,DJI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,150.021568191427
Djibouti,DJI,GDP per capita (current US$),NY.GDP.PCAP.CD,3397.52015779588
Djibouti,DJI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3134.30076618172
Djibouti,DJI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,-3.23994971278298
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.132
Dominica,DMA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.214
Dominica,DMA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.545
Dominica,DMA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Dominica,DMA,Net migration,SM.POP.NETM,-199
Dominica,DMA,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Dominica,DMA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Dominica,DMA,GDP per capita (current US$),NY.GDP.PCAP.CD,9912.96212766668
Dominica,DMA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8946.98822588042
Dominica,DMA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.72
Dominican Republic,DOM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.532
Dominican Republic,DOM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.975
Dominican Republic,DOM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Dominican Republic,DOM,Net migration,SM.POP.NETM,-34915
Dominican Republic,DOM,Trade (% of GDP),NE.TRD.GNFS.ZS,49.8436131764417
Dominican Republic,DOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.3233165320401
Dominican Republic,DOM,GDP per capita (current US$),NY.GDP.PCAP.CD,10630.431743829
Dominican Republic,DOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8809.96335385949
Dominican Republic,DOM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.8145628515185
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.392
Ecuador,ECU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.664
Ecuador,ECU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.139
Ecuador,ECU,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Ecuador,ECU,Net migration,SM.POP.NETM,-21948
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,56.9977535649091
Ecuador,ECU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.5659295875425
Ecuador,ECU,GDP per capita (current US$),NY.GDP.PCAP.CD,6737.84748379638
Ecuador,ECU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6174.81822806637
Ecuador,ECU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.650593270293
